Chrom	Strand	Gene	Transcript	first_exon	last_exon	pos1	pos2
17	+	TMEM235	NM_001204211	2	5	76228105	76235873
17	+	TMEM88	NM_203411	1	2	7758393	7759032
17	+	TMEM92	NM_001168215	2	6	48351863	48356669
17	+	TMEM95	NM_198154	1	7	7258524	7259951
17	+	TMEM97	NM_014573	1	3	26646266	26653819
17	+	TMEM98	NM_001033504	2	7	31258547	31268011
17	+	TMEM99	NM_001195387	3	3	38990769	38991545
17	+	TMUB2	NM_001076674	2	4	42265077	42268232
17	+	TNFAIP1	NM_021137	2	7	26666548	26671626
17	+	TNFSF12-TNFSF13	NM_172089	1	11	7452471	7464150
17	+	TNK1	NM_001251902	2	13	7286246	7292403
17	+	TNRC6C	NM_001142640	4	22	76045144	76100926
17	+	TOM1L1	NM_005486	1	15	52978227	53037987
17	+	TP53I13	NM_138349	1	7	27895777	27899942
17	+	TRAF4	NM_004295	1	7	27071131	27076595
17	+	TRIM16L	NM_001037330	2	5	18630871	18638773
17	+	TRPV2	NM_016113	2	15	16320983	16340203
17	+	TSEN54	NM_207346	1	11	73512642	73520493
17	+	TSPAN10	NM_031945	1	3	79609439	79615324
17	+	TTC19	NM_017775	1	10	15903163	15930836
17	+	TTC25	NM_031421	1	11	40086977	40117501
17	+	TTYH2	NM_032646	1	14	72209727	72256348
17	+	TUBG1	NM_001070	1	11	40761756	40767059
17	+	TUBG2	NM_016437	1	11	40811522	40818818
17	+	TUSC5	NM_172367	1	3	1183296	1201558
17	+	TXNDC17	NM_032731	1	4	6544403	6546339
17	+	UBB	NM_018955	2	2	16285222	16285911
17	+	UBE2Z	NM_023079	1	7	46985866	47004496
17	+	UNC45B	NM_173167	2	20	33475283	33513578
17	+	UNK	NM_001080419	1	16	73780962	73820498
17	+	USP43	NM_153210	1	15	9548950	9632307
17	+	USP6	NM_004505	2	30	5033663	5076273
17	+	UTP18	NM_016001	1	13	49337946	49374350
17	+	UTS2R	NM_018949	1	1	80332201	80333370
17	+	VMP1	NM_030938	2	12	57808808	57917272
17	+	VPS25	NM_032353	1	6	40925494	40931087
17	+	WDR16	NM_145054	1	14	9480013	9546515
17	+	WDR81	NM_001163809	1	10	1628254	1640979
17	+	WFIKKN2	NM_175575	1	2	48913299	48918380
17	+	WIPF2	NM_133264	2	8	38412712	38434477
17	+	WNK4	NM_032387	1	19	40932717	40948706
17	+	WNT9B	NM_003396	1	4	44929005	44954084
17	+	WRAP53	NM_001143990	2	11	7591967	7606804
17	+	WSB1	NM_015626	1	9	25621422	25639395
17	+	WSCD1	NM_015253	2	9	5983979	6023981
17	+	XAF1	NM_199139	1	6	6659398	6676488
17	+	XYLT2	NM_022167	1	11	48423502	48437652
17	+	YPEL2	NM_001005404	2	5	57430771	57474551
17	+	ZACN	NM_180990	1	9	74075346	74078734
17	+	ZFP3	NM_153018	2	2	4994800	4996308
17	+	ZMYND15	NM_001136046	2	14	4643844	4649285
17	+	ZNF207	NM_001098507	1	12	30677305	30696778
17	+	ZNF286A	NM_001130842	2	6	15603644	15620604
17	+	ZNF830	NM_052857	1	1	33288586	33289704
17	+	ZNHIT3	NM_004773	1	5	34842544	34851248
17	+	ZPBP2	NM_199321	1	8	38024608	38033062
17	-	AATK	NM_001080395	1	14	79092202	79139792
17	-	ABCA10	NM_080282	4	40	67144968	67221499
17	-	ABCA5	NM_172232	2	39	67243678	67310556
17	-	ABCA6	NM_080284	2	39	67075114	67136844
17	-	ABCA8	NM_007168	2	38	66864226	66938175
17	-	ABCA9	NM_080283	2	39	66972056	67047267
17	-	ABHD15	NM_198147	1	2	27889579	27893984
17	-	ABR	NM_021962	1	23	909320	1083021
17	-	ACACA	NM_198834	1	56	35444251	35766389
17	-	ACLY	NM_001096	2	29	40024063	40070126
17	-	ACOX1	NM_004035	1	14	73942829	73975154
17	-	ACTG1	NM_001614	2	6	79477716	79479380
17	-	AIPL1	NM_014336	1	6	6328780	6338424
17	-	AKAP10	NM_007202	1	15	19809540	19880992
17	-	ALDH3A1	NM_001135168	1	10	19641534	19648442
17	-	ALDOC	NM_005165	2	9	26900544	26902550
17	-	ALOX12B	NM_001139	1	15	7976089	7990760
17	-	ALOX15	NM_001140	1	14	4534895	4544946
17	-	ALOXE3	NM_001165960	1	16	7999945	8022096
17	-	ALYREF	NM_005782	1	6	79846007	79849456
17	-	ANKFY1	NM_016376	1	25	4071073	4167236
17	-	ANKRD40	NM_052855	1	5	48773358	48785015
17	-	APOH	NM_000042	1	8	64208251	64225497
17	-	APPBP2	NM_006380	1	13	58524942	58603292
17	-	ARHGAP27	NM_174919	4	4	43506854	43507645
17	-	ARHGDIA	NM_004309	2	6	79826752	79827806
17	-	ARL16	NM_001040025	1	5	79648738	79650855
17	-	ARL17A	NM_001113738	2	4	44416866	44435763
17	-	ARL17B	NM_001039083	2	4	44416866	44435763
17	-	ARL5C	NM_001143968	1	6	37313147	37322013
17	-	ASGR1	NM_001671	2	9	7076978	7081882
17	-	ASGR2	NM_080912	2	9	7004894	7017559
17	-	ATP2A3	NM_174953	1	23	3828716	3867585
17	-	ATP5H	NM_006356	2	6	73035027	73038745
17	-	ATPAF2	NM_145691	1	8	17921863	17942327
17	-	ATXN7L3	NM_020218	1	12	42271631	42275438
17	-	AURKB	NM_004217	2	9	8108189	8113542
17	-	AXIN2	NM_004655	2	11	63526094	63554738
17	-	AZI1	NM_014984	2	26	79163569	79193856
17	-	B3GNTL1	NM_001009905	1	12	80904779	81009672
17	-	B9D1	NM_015681	1	7	19246632	19265882
17	-	BECN1	NM_003766	2	12	40962778	40975895
17	-	BLMH	NM_000386	1	12	28576035	28618837
17	-	BRCA1	NM_007294	2	23	41197695	41276113
17	-	BRIP1	NM_032043	2	20	59760657	59938900
17	-	BTBD17	NM_001080466	1	3	72352796	72357958
17	-	BZRAP1	NM_004758	1	31	56381731	56405281
17	-	C17orf102	NM_207454	1	2	32904546	32906299
17	-	C17orf103	NM_152914	1	3	21146626	21156576
17	-	C17orf47	NM_001038704	1	2	56619176	56621547
17	-	C17orf51	NM_001113434	1	2	21438561	21454685
17	-	C17orf58	NM_181655	2	3	65988029	65989262
17	-	C17orf59	NM_017622	1	1	8092385	8093458
17	-	C17orf61	NM_152766	1	4	7306385	7307403
17	-	C17orf62	NM_001193654	2	7	80401880	80407130
17	-	C17orf66	NM_152781	1	15	34182067	34195746
17	-	C17orf67	NM_001085430	5	7	54872425	54893171
17	-	C17orf70	NM_025161	1	9	79507845	79519356
17	-	C17orf75	NM_022344	1	10	30658782	30669158
17	-	C17orf85	NM_001114118	1	13	3716338	3749517
17	-	C17orf96	NM_001130677	1	1	36829609	36830748
17	-	C17orf98	NM_001080465	1	3	36991442	36997642
17	-	C1QBP	NM_001212	1	6	5336335	5342393
17	-	C1QL1	NM_006688	1	2	43037556	43045416
17	-	CA10	NM_001082533	2	10	49708945	50235146
17	-	CACNB1	NM_000723	1	14	37331446	37353748
17	-	CAMKK1	NM_172206	2	16	3765505	3788981
17	-	CAMTA2	NM_001171167	1	23	4872001	4890253
17	-	CANT1	NM_001159773	3	5	76989632	76993704
17	-	CASKIN2	NM_020753	2	20	73497161	73509885
17	-	CBX1	NM_006807	2	5	46148797	46154366
17	-	CBX4	NM_003655	1	5	77807758	77813050
17	-	CBX8	NM_020649	1	5	77768434	77770797
17	-	CCDC144NL	NM_001004306	1	4	20768728	20799333
17	-	CCDC42	NM_144681	1	7	8633448	8647927
17	-	CCDC43	NM_144609	1	5	42756224	42767121
17	-	CCDC47	NM_020198	2	13	61824241	61843535
17	-	CCDC57	NM_198082	2	17	80059558	80159820
17	-	CCL1	NM_002981	1	3	32687578	32690180
17	-	CCL14	NM_032962	1	4	34310837	34313685
17	-	CCL15	NM_032965	1	4	34324803	34328531
17	-	CCL16	NM_004590	1	3	34304602	34308456
17	-	CCL23	NM_005064	1	4	34340237	34344934
17	-	CCL3	NM_002983	1	3	34416018	34417404
17	-	CCL3L1	NM_021006	1	3	34522685	34524072
17	-	CCL5	NM_002985	1	3	34199381	34207309
17	-	CCR10	NM_016602	1	2	40831571	40833841
17	-	CCR7	NM_001838	1	3	38710994	38721661
17	-	CCT6B	NM_006584	1	14	33255067	33288412
17	-	CD300C	NM_006678	1	4	72537728	72541921
17	-	CD300E	NM_181449	1	4	72608792	72619760
17	-	CD300LB	NM_174892	1	4	72518877	72527600
17	-	CD300LD	NM_001115152	1	4	72576141	72588341
17	-	CD300LF	NM_139018	1	7	72691235	72709005
17	-	CD7	NM_006137	1	4	80273197	80275371
17	-	CD79B	NM_001039933	1	6	62006586	62009621
17	-	CDC27	NM_001114091	1	19	45198301	45266538
17	-	CDC42EP4	NM_012121	2	2	71281569	71282639
17	-	CDRT1	NM_006382	1	12	15492289	15522826
17	-	CDRT15	NM_001007530	1	3	14139173	14140150
17	-	CDRT4	NM_001204477	3	4	15341090	15343552
17	-	CENPV	NM_181716	1	5	16246131	16256750
17	-	CEP112	NM_145036	2	27	63632089	64179417
17	-	CHAD	NM_001267	1	3	48542659	48546174
17	-	CHRNE	NM_000080	1	12	4802031	4806358
17	-	CLDN7	NM_001307	1	4	7163693	7165362
17	-	CLEC10A	NM_006344	2	9	6978373	6982131
17	-	COIL	NM_004645	1	7	55016432	55038380
17	-	COL1A1	NM_000088	1	51	48262863	48278874
17	-	COPS3	NM_003653	1	12	17150412	17184500
17	-	COPZ2	NM_016429	1	9	46103794	46115139
17	-	CORO6	NM_032854	1	10	27942750	27948439
17	-	COX11	NM_004375	1	4	53040094	53046007
17	-	CPSF4L	NM_001129885	1	6	71244633	71257957
17	-	CRK	NM_016823	1	3	1326807	1359411
17	-	CRLF3	NM_015986	1	8	29111205	29151669
17	-	CSH1	NM_001317	1	5	61972382	61973871
17	-	CSH2	NM_020991	1	5	61949486	61950974
17	-	CSHL1	NM_022579	1	5	61987071	61988556
17	-	CSNK1D	NM_001893	1	9	80202657	80231257
17	-	CTC1	NM_025099	1	23	8131498	8151354
17	-	CTDNEP1	NM_001143775	1	8	7147504	7154615
17	-	CUEDC1	NM_017949	2	10	55943838	55962925
17	-	CWC25	NM_017748	1	10	36958345	36981436
17	-	CXCL16	NM_022059	1	5	4637901	4642691
17	-	CYB561	NM_001017916	2	6	61511763	61514908
17	-	CYGB	NM_134268	1	4	74524660	74533624
17	-	CYTH1	NM_017456	1	13	76672173	76778305
17	-	DCAKD	NM_001128631	2	5	43101801	43112253
17	-	DCXR	NM_016286	1	8	79993836	79995558
17	-	DDX5	NM_004396	1	13	62496041	62502237
17	-	DDX52	NM_007010	1	15	35974341	36003449
17	-	DERL2	NM_016041	1	7	5378004	5389481
17	-	DHRS13	NM_144683	1	5	27225459	27229962
17	-	DHRS7C	NM_001220493	1	6	9674805	9694601
17	-	DHX33	NM_020162	1	12	5347525	5372179
17	-	DHX58	NM_024119	3	14	40253779	40263910
17	-	DLG4	NM_001128827	1	20	7094027	7120466
17	-	DLX3	NM_005220	1	3	48068881	48072362
17	-	DNAH17	NM_173628	2	81	76419987	76571139
17	-	DNAJC7	NM_003315	1	14	40128751	40169434
17	-	DOC2B	NM_003585	1	6	6011	31270
17	-	DUS1L	NM_022156	2	14	80015991	80022935
17	-	DUSP3	NM_004090	1	3	41846977	41856292
17	-	DVL2	NM_004422	1	15	7129184	7137581
17	-	EFTUD2	NM_004247	2	28	42928642	42971889
17	-	EIF4A3	NM_014740	1	12	78109289	78120760
17	-	ELAC2	NM_018127	1	24	12896135	12921264
17	-	ERN1	NM_001433	1	22	62121348	62207389
17	-	ETV4	NM_001986	2	13	41605887	41622985
17	-	EVI2A	NM_014210	2	2	29645321	29646031
17	-	EVI2B	NM_006495	2	2	29631281	29632627
17	-	EVPL	NM_001988	1	22	74003184	74023279
17	-	EXOC7	NM_001145299	1	20	74079729	74099773
17	-	EZH1	NM_001991	3	21	40854550	40880959
17	-	FADS6	NM_178128	1	6	72874460	72889693
17	-	FAM101B	NM_182705	1	2	292955	295731
17	-	FAM104A	NM_001098832	1	4	71205668	71228445
17	-	FAM117A	NM_030802	1	8	47788617	47841449
17	-	FAM134C	NM_178126	1	9	40733831	40761342
17	-	FAM171A2	NM_198475	1	8	42431101	42441082
17	-	FAM18B2	NM_145301	1	6	15406178	15466762
17	-	FAM195B	NM_207368	2	5	79781123	79782382
17	-	FAM20A	NM_017565	1	11	66533618	66596807
17	-	FAM211A	NM_001113567	1	4	16346902	16395304
17	-	FAM83G	NM_001039999	2	6	18874672	18907354
17	-	FASN	NM_004104	2	43	80037019	80054321
17	-	FBF1	NM_001080542	2	29	73906804	73934230
17	-	FBXL20	NM_032875	1	15	37417713	37557655
17	-	FBXO47	NM_001008777	2	11	37093428	37119278
17	-	FDXR	NM_024417	1	12	72858939	72869069
17	-	FLCN	NM_144997	4	14	17116969	17131451
17	-	FLII	NM_002018	1	30	18148452	18162004
17	-	FLOT2	NM_004475	1	11	27207579	27224592
17	-	FOXJ1	NM_001454	2	3	74133434	74136476
17	-	FTSJ3	NM_017647	2	21	61897162	61904262
17	-	FXR2	NM_004860	1	17	7495148	7517850
17	-	GABARAP	NM_007278	1	4	7144173	7145649
17	-	GALK1	NM_000154	1	8	73754137	73761217
17	-	GAS2L2	NM_139285	1	6	34071873	34079869
17	-	GAS7	NM_201433	1	14	9820545	10101707
17	-	GEMIN4	NM_015721	1	2	648106	655382
17	-	GFAP	NM_001242376	1	7	42987837	42992854
17	-	GGA3	NM_138619	1	17	73234360	73257668
17	-	GGT6	NM_001122890	1	4	4461310	4463816
17	-	GH1	NM_000515	1	5	61994669	61996136
17	-	GH2	NM_022557	1	4	61957817	61959161
17	-	GHDC	NM_032484	3	10	40341721	40345599
17	-	GIP	NM_004123	2	6	47036069	47044594
17	-	GIT1	NM_001085454	1	21	27901720	27916396
17	-	GJC1	NM_001080383	3	3	42881995	42883185
17	-	GJD3	NM_152219	1	1	38519183	38520067
17	-	GLOD4	NM_016080	1	9	663413	685495
17	-	GNA13	NM_006572	1	4	63010375	63052711
17	-	GNGT2	NM_001198754	3	4	47284119	47284784
17	-	GPATCH8	NM_001002909	1	8	42474936	42580738
17	-	GPR179	NM_001004334	1	11	36482348	36499672
17	-	GPS2	NM_004489	2	11	7216075	7218371
17	-	GRAP	NM_006613	1	5	18925272	18950239
17	-	GRB2	NM_002086	2	6	73316449	73389709
17	-	GRIN2C	NM_000835	2	13	72838574	72851231
17	-	GSDMB	NM_001165958	2	11	38061065	38073569
17	-	H3F3B	NM_005324	2	4	73774676	73775255
17	-	HAP1	NM_177977	1	11	39880953	39890886
17	-	HCRT	NM_001524	1	2	40336172	40337383
17	-	HDAC5	NM_001015053	2	27	42155744	42194883
17	-	HEATR6	NM_022070	1	20	58120924	58156275
17	-	HELZ	NM_014877	4	33	65074368	65214920
17	-	HES7	NM_032580	1	4	8024889	8027402
17	-	HN1	NM_001002032	1	4	73132097	73150492
17	-	HNF1B	NM_000458	1	9	36047375	36104875
17	-	HOXB1	NM_002144	1	2	46606909	46608266
17	-	HOXB13	NM_006361	1	2	46804152	46805955
17	-	HOXB2	NM_002145	1	2	46620430	46622273
17	-	HOXB3	NM_002146	3	4	46627696	46629836
17	-	HOXB4	NM_024015	1	2	46654084	46655681
17	-	HOXB5	NM_002147	1	2	46669571	46671044
17	-	HOXB6	NM_018952	3	4	46673775	46675512
17	-	HOXB7	NM_004502	1	2	46685204	46688280
17	-	HOXB8	NM_024016	1	2	46690564	46692066
17	-	HOXB9	NM_024017	1	2	46700262	46703631
17	-	HS3ST3A1	NM_006042	1	2	13399514	13504446
17	-	HSF5	NM_001080439	1	6	56499721	56565635
17	-	ICAM2	NM_001099789	2	5	62080107	62084051
17	-	IFT20	NM_174887	2	6	26655748	26659011
17	-	IKZF3	NM_012481	1	8	37922043	38020379
17	-	INCA1	NM_001167987	3	8	4891700	4897732
17	-	INPP5K	NM_016532	1	12	1399117	1419793
17	-	INTS2	NM_020748	1	25	59944918	60005301
17	-	ITGA2B	NM_000419	1	30	42449732	42466841
17	-	ITGAE	NM_002208	1	31	3618141	3704438
17	-	JMJD6	NM_001081461	1	7	74712768	74722557
17	-	JUP	NM_002230	2	14	39911996	39928106
17	-	KAT2A	NM_021078	1	18	40265667	40273322
17	-	KCNAB3	NM_004732	1	14	7826420	7832753
17	-	KCNH4	NM_012285	1	16	40312058	40332963
17	-	KIAA0100	NM_014680	1	39	26942082	26972074
17	-	KIAA0664	NM_015229	2	26	2593888	2607844
17	-	KIAA0753	NM_014804	2	19	6483067	6538423
17	-	KLHL11	NM_018143	1	2	40009992	40021623
17	-	KRBA2	NM_213597	1	2	8272452	8274852
17	-	KRT10	NM_000421	1	8	38974728	38978837
17	-	KRT12	NM_000223	1	8	39017913	39023438
17	-	KRT13	NM_153490	1	8	39657508	39661802
17	-	KRT14	NM_000526	1	8	39738687	39743086
17	-	KRT15	NM_002275	1	8	39670275	39675079
17	-	KRT16	NM_005557	1	8	39766187	39768940
17	-	KRT17	NM_000422	1	8	39775846	39780761
17	-	KRT20	NM_019010	1	8	39032613	39041437
17	-	KRT222	NM_152349	1	6	38812654	38821351
17	-	KRT23	NM_015515	2	9	39079241	39092855
17	-	KRT24	NM_019016	1	8	38854489	38859945
17	-	KRT25	NM_181534	1	8	38904529	38911523
17	-	KRT26	NM_181539	1	8	38922767	38928365
17	-	KRT27	NM_181537	1	8	38933251	38938745
17	-	KRT28	NM_181535	1	8	38948679	38956145
17	-	KRT31	NM_002277	1	7	39550268	39553791
17	-	KRT32	NM_002278	1	7	39616362	39623577
17	-	KRT33A	NM_004138	1	7	39502371	39507019
17	-	KRT33B	NM_002279	1	7	39520088	39526002
17	-	KRT34	NM_021013	1	7	39534311	39538624
17	-	KRT35	NM_002280	1	7	39633308	39637349
17	-	KRT36	NM_003771	1	7	39642628	39646116
17	-	KRT37	NM_003770	1	7	39577130	39580775
17	-	KRT38	NM_006771	1	7	39593664	39597173
17	-	KRT39	NM_213656	1	7	39114853	39123108
17	-	KRT40	NM_182497	3	9	39134449	39140525
17	-	KRT9	NM_000226	1	7	39723525	39728244
17	-	KRTAP1-1	NM_030967	1	1	39197116	39197649
17	-	KRTAP1-3	NM_030966	1	1	39190570	39191073
17	-	KRTAP1-5	NM_031957	1	1	39182883	39183407
17	-	KRTAP16-1	NM_001146182	1	1	39463952	39465505
17	-	KRTAP17-1	NM_031964	1	1	39471585	39471902
17	-	KRTAP2-1	NM_001123387	1	1	39203133	39203519
17	-	KRTAP2-2	NM_033032	1	1	39211092	39211463
17	-	KRTAP2-4	NM_033184	1	1	39221711	39222097
17	-	KRTAP3-1	NM_031958	1	1	39165030	39165326
17	-	KRTAP3-2	NM_031959	1	1	39155809	39156105
17	-	KRTAP3-3	NM_033185	1	1	39150053	39150349
17	-	KRTAP4-1	NM_033060	1	2	39340666	39341106
17	-	KRTAP4-11	NM_033059	1	1	39273980	39274567
17	-	KRTAP4-12	NM_031854	1	1	39279769	39280374
17	-	KRTAP4-2	NM_033062	1	1	39334006	39334416
17	-	KRTAP4-3	NM_033187	1	1	39323837	39324424
17	-	KRTAP4-4	NM_032524	1	1	39316443	39316943
17	-	KRTAP4-5	NM_033188	1	1	39305474	39306019
17	-	KRTAP4-6	NM_030976	1	1	39296122	39296739
17	-	KRTAP4-8	NM_031960	1	1	39253779	39254336
17	-	LEPREL4	NM_006455	1	8	39959209	39968167
17	-	LGALS3BP	NM_005567	2	6	76967658	76973273
17	-	LGALS9B	NM_001042685	1	11	20353286	20370783
17	-	LIMD2	NM_030576	2	5	61775912	61776658
17	-	LOC100653515	NM_001243540	2	3	76886720	76897910
17	-	LOC728392	NM_001162371	1	1	5403917	5404276
17	-	LRRC37A3	NM_199340	3	14	62850717	62893375
17	-	LRRC59	NM_018509	1	7	48460349	48474678
17	-	LSM12	NM_152344	2	6	42113576	42143955
17	-	LSMD1	NM_032356	1	2	7760049	7760741
17	-	LYZL6	NM_020426	1	4	34261800	34266360
17	-	MAFG	NM_032711	2	3	79880481	79881061
17	-	MAP3K14	NM_003954	2	16	43342003	43368111
17	-	MARCH10	NM_152598	2	11	60779064	60879096
17	-	MBTD1	NM_017643	3	17	49257937	49302522
17	-	MED1	NM_004774	1	17	37563728	37607315
17	-	MED13	NM_005121	1	30	60023829	60142566
17	-	MED24	NM_014815	2	26	38175782	38209851
17	-	MED31	NM_016060	1	4	6547787	6554848
17	-	MEOX1	NM_004527	1	3	41719278	41738902
17	-	METTL16	NM_024086	2	10	2323264	2405625
17	-	MFAP4	NM_001198695	1	6	19287775	19290431
17	-	MFSD6L	NM_152599	1	1	8700678	8702438
17	-	MIEN1	NM_032339	1	4	37885775	37886748
17	-	MIF4GD	NM_001242498	2	7	73262821	73266276
17	-	MKS1	NM_017777	1	18	56283440	56296591
17	-	MMD	NM_012329	1	7	53471695	53499056
17	-	MMP28	NM_024302	1	8	34093519	34122381
17	-	MNT	NM_020310	1	6	2290195	2304006
17	-	MPO	NM_000250	1	12	56348017	56358119
17	-	MPP2	NM_005374	2	13	41955175	41981828
17	-	MPP3	NM_001932	3	20	41879069	41909274
17	-	MRPL10	NM_145255	1	5	45901571	45908877
17	-	MRPL27	NM_016504	1	4	48445453	48450531
17	-	MRPL38	NM_032478	1	9	73894931	73900956
17	-	MRPS23	NM_016070	1	5	55917144	55927371
17	-	MTMR4	NM_004687	2	19	56569024	56593943
17	-	MXRA7	NM_001008528	1	4	74673670	74707028
17	-	MYADML2	NM_001145113	3	3	79898694	79899617
17	-	MYBBP1A	NM_001105538	1	27	4442235	4458619
17	-	MYH1	NM_005963	3	40	10395733	10419959
17	-	MYH10	NM_005964	2	41	8379122	8526564
17	-	MYH13	NM_003802	3	41	10204268	10267847
17	-	MYH2	NM_001100112	3	40	10424597	10451237
17	-	MYH3	NM_002470	3	41	10531970	10558381
17	-	MYH4	NM_017533	3	40	10346692	10370062
17	-	MYH8	NM_002472	3	40	10293771	10323544
17	-	MYO18A	NM_078471	2	42	27401788	27493958
17	-	MYO19	NM_001163735	4	27	34852095	34888368
17	-	MYO1C	NM_001080779	1	32	1369020	1395781
17	-	MYO1D	NM_015194	1	22	30821777	31203890
17	-	NACA2	NM_199290	1	1	59667894	59668541
17	-	NAT9	NM_015654	2	7	72767863	72771837
17	-	NCOR1	NM_006311	2	46	15935610	16097883
17	-	NEURL4	NM_032442	1	29	7219442	7232631
17	-	NEUROD2	NM_006160	2	2	37761704	37762852
17	-	NLE1	NM_018096	1	13	33459456	33469294
17	-	NLRP1	NM_033004	1	17	5418074	5487277
17	-	NOS2	NM_000625	2	27	26084272	26125835
17	-	NOTUM	NM_178493	1	11	79910837	79918785
17	-	NPLOC4	NM_017921	1	17	79526285	79603956
17	-	NPTX1	NM_002522	1	5	78444613	78450246
17	-	NR1D1	NM_021724	1	8	38249336	38256347
17	-	NT5C	NM_014595	1	5	73126583	73127802
17	-	NT5C3L	NM_052935	1	9	39981775	39992445
17	-	NUFIP2	NM_020772	1	4	27591557	27621077
17	-	NUP88	NM_002532	1	17	5289526	5322970
17	-	NXN	NM_022463	1	8	704189	882918
17	-	OMG	NM_002544	2	2	29622027	29623349
17	-	OR1D2	NM_002548	1	1	2995352	2996290
17	-	OR1D5	NM_014566	1	1	2965963	2966901
17	-	OR1E1	NM_003553	1	1	3300760	3301704
17	-	OR1E2	NM_003554	1	1	3336164	3337135
17	-	OR1G1	NM_003555	1	1	3029904	3030845
17	-	OR3A1	NM_002550	1	1	3194929	3195876
17	-	OR3A2	NM_002551	1	1	3181264	3182229
17	-	ORMDL3	NM_139280	2	4	38078803	38080456
17	-	OSBPL7	NM_145798	2	23	45885657	45897644
17	-	P2RX1	NM_002558	1	12	3801108	3819519
17	-	P2RX5	NM_002561	1	12	3577162	3599299
17	-	P4HB	NM_000918	1	11	79801888	79818347
17	-	PCGF2	NM_007144	3	11	36891476	36896655
17	-	PCYT2	NM_001184917	1	14	79862709	79869231
17	-	PDE6G	NM_002602	2	4	79618104	79620335
17	-	PELP1	NM_014389	1	17	4574734	4607406
17	-	PEMT	NM_148172	1	7	17409105	17494940
17	-	PER1	NM_002616	2	23	8044386	8054024
17	-	PEX12	NM_000286	1	3	33902801	33905040
17	-	PFN1	NM_005022	1	3	4849195	4851689
17	-	PGAP3	NM_033419	1	8	37829056	37844267
17	-	PHB	NM_002634	2	7	47482354	47490626
17	-	PHF12	NM_001033561	1	15	27233201	27277978
17	-	PHF23	NM_024297	1	5	7138945	7142598
17	-	PHOSPHO1	NM_178500	2	3	47301608	47304053
17	-	PIGS	NM_033198	1	12	26881238	26898514
17	-	PIK3R5	NM_014308	2	19	8783956	8814811
17	-	PIK3R6	NM_001010855	2	20	8706591	8753111
17	-	PIP4K2B	NM_003559	1	10	36925944	36955677
17	-	PIRT	NM_001101387	2	2	10728549	10728962
17	-	PITPNA	NM_006224	1	11	1424895	1465854
17	-	PITPNM3	NM_031220	1	20	6358658	6459726
17	-	PLCD3	NM_133373	1	15	43189984	43209777
17	-	PLD6	NM_178836	1	2	17106081	17109600
17	-	PLEKHH3	NM_024927	1	13	40820145	40828581
17	-	PLEKHM1	NM_014798	2	12	43515224	43559850
17	-	PLSCR3	NM_001201576	2	8	7293704	7297429
17	-	PLXDC1	NM_020405	1	14	37224093	37307690
17	-	PMP22	NM_153322	1	4	15134234	15164044
17	-	POLDIP2	NM_015584	1	11	26675143	26684473
17	-	POLG2	NM_007215	1	8	62473940	62493086
17	-	PPP1R27	NM_001007533	1	3	79791605	79792829
17	-	PPP1R9B	NM_032595	1	10	48212696	48227874
17	-	PPY	NM_002722	2	4	42018296	42019022
17	-	PRAC	NM_032391	1	2	46799163	46799754
17	-	PROCA1	NM_152465	1	4	27030576	27038678
17	-	PRPF8	NM_006445	2	43	1554096	1587865
17	-	PRPSAP1	NM_002766	1	10	74307623	74349784
17	-	PRR15L	NM_024320	2	2	46030289	46030600
17	-	PSMC3IP	NM_016556	1	8	40724986	40729704
17	-	PSMD12	NM_002816	1	11	65336959	65362635
17	-	PTRF	NM_012232	1	2	40556705	40575115
17	-	PTRH2	NM_016077	2	2	57774800	57775339
17	-	PYCR1	NM_006907	1	7	79891090	79894690
17	-	PYY	NM_004160	5	7	42030324	42030851
17	-	QRICH2	NM_032134	1	19	74270317	74303581
17	-	RAB34	NM_001144943	1	11	27041661	27045285
17	-	RAB40B	NM_006822	1	6	80615739	80656472
17	-	RAB5C	NM_001252039	2	7	40277801	40283635
17	-	RAD51D	NM_133629	1	7	33427972	33446632
17	-	RASD1	NM_016084	1	2	17398439	17399495
17	-	RBFOX3	NM_001082575	4	14	77086965	77111797
17	-	RCVRN	NM_002903	1	3	9801412	9808497
17	-	RDM1	NM_145654	1	7	34245346	34257731
17	-	RECQL5	NM_004259	2	20	73623502	73662637
17	-	RFFL	NM_001017368	2	7	33338987	33353572
17	-	RFNG	NM_002917	1	8	80006602	80009642
17	-	RHBDF2	NM_001005498	2	18	74467715	74477606
17	-	RILP	NM_031430	1	8	1549736	1553098
17	-	RNF157	NM_052916	1	19	74141316	74236321
17	-	RNF222	NM_001146684	3	3	8296117	8296779
17	-	RNF43	NM_017763	2	10	56432304	56492938
17	-	RNFT1	NM_016125	1	9	58030338	58042024
17	-	RPH3AL	NM_001190411	2	9	63643	177334
17	-	RPL23	NM_000978	1	5	37006385	37009963
17	-	RPL26	NM_000987	2	4	8280882	8285628
17	-	RPRML	NM_203400	1	1	45056011	45056373
17	-	RTN4RL1	NM_178568	1	2	1839790	1928159
17	-	SAMD14	NM_174920	2	11	48190257	48202323
17	-	SAT2	NM_133491	1	6	7529765	7530953
17	-	SCARF1	NM_003693	1	11	1538052	1548991
17	-	SCIMP	NM_207103	1	5	5114096	5138050
17	-	SCN4A	NM_000334	1	24	62018131	62050201
17	-	SCO1	NM_004589	1	6	10584436	10600824
