stable_id	display_label
ENST00000283891	NM_138960.3
ENST00000366917	NM_001286124.1
ENST00000396253	NM_007216.3
ENST00000328600	NM_176821.3
ENST00000361183	NM_006136.2
ENST00000402574	NM_018650.3
ENST00000402574	NM_001286126.1
ENST00000282633	NM_001005751.1
ENST00000325385	NM_152383.4
ENST00000267884	NM_003134.4
ENST00000349215	NM_181507.1
ENST00000294889	NM_024709.4
ENST00000438420	NM_181508.1
ENST00000236850	NM_000039.1
ENST00000378387	NM_032818.2
ENST00000361398	NM_001194938.1
ENST00000404406	NM_173565.3
ENST00000292778	NM_001017964.1
ENST00000327757	NM_153021.4
ENST00000322349	NM_003566.3
ENST00000359979	NM_001284241.1
ENST00000471231	NM_001282351.1
ENST00000282326	NM_182572.3
ENST00000339618	NM_001031806.1
ENST00000579855	NM_000382.2
ENST00000323786	NM_015386.2
ENST00000323786	NM_001195139.1
ENST00000371204	NM_000775.2
ENST00000366913	NM_017898.3
ENST00000314251	NM_001278659.1
ENST00000314251	NM_000340.1
ENST00000272369	NM_002398.2
ENST00000340941	NM_022132.4
ENST00000292779	NM_152612.2
ENST00000306385	NM_006129.4
ENST00000397988	NM_001031848.1
ENST00000422425	NM_001170585.1
ENST00000449707	NM_001105537.2
ENST00000279544	NM_016523.1
ENST00000224756	NM_018999.2
ENST00000309828	NM_003754.2
ENST00000354670	NM_001003940.1
ENST00000291572	NM_020132.4
ENST00000380310	NM_001099784.2
ENST00000380310	NM_001271651.1
ENST00000353706	NM_002640.3
ENST00000353706	NM_001276490.1
ENST00000353706	NM_198833.1
ENST00000382808	NM_001278658.1
ENST00000397573	NM_033503.3
ENST00000338702	NM_000240.3
ENST00000359978	NM_001164530.1
ENST00000240316	NM_004645.2
ENST00000334176	NM_207391.2
ENST00000401053	NM_001164529.1
ENST00000401053	NM_007134.1
ENST00000323060	NM_001017989.2
ENST00000313434	NM_003436.3
ENST00000398063	NM_001037553.1
ENST00000378357	NM_001216.2
ENST00000372088	NM_001284240.1
ENST00000318663	NM_152288.2
ENST00000263275	NM_025136.3
ENST00000431415	NM_001003942.1
ENST00000543283	NM_001284243.1
ENST00000397061	NM_001105570.1
ENST00000332160	NM_014033.3
ENST00000542639	NM_001270458.1
ENST00000361432	NM_207009.2
ENST00000403263	NM_017759.4
ENST00000211287	NM_002754.4
ENST00000366910	NM_022746.3
ENST00000398455	NM_001109619.1
ENST00000220446	NM_001003943.2
ENST00000323040	NM_005282.2
ENST00000377035	NM_001014336.1
ENST00000408946	NM_032345.2
ENST00000274456	NM_001077654.2
ENST00000595090	NM_006666.1
ENST00000398213	NM_001143853.1
ENST00000513374	NM_001286814.1
ENST00000327228	NM_004066.1
ENST00000323011	NM_033646.1
ENST00000552864	NM_004664.2
ENST00000504771	NM_014350.3
ENST00000262547	NM_001099407.1
ENST00000258534	NM_018370.2
ENST00000324189	NM_030765.2
ENST00000503646	NM_001286813.1
ENST00000397968	NM_004361.2
ENST00000371201	NM_152377.2
ENST00000230124	NM_014845.5
ENST00000366903	NM_021958.3
ENST00000293217	NM_004035.6
ENST00000337179	NM_199040.2
ENST00000395749	NM_001220.4
ENST00000262519	NM_014712.1
ENST00000369534	NM_001166461.1
ENST00000369534	NM_002436.3
ENST00000369534	NM_001166460.1
ENST00000249861	NM_020147.3
ENST00000361837	NM_025108.2
ENST00000306349	NM_001199.3
ENST00000296695	NM_003122.3
ENST00000415493	NM_019094.4
ENST00000369902	NM_016169.3
ENST00000269586	NM_001143968.1
ENST00000369899	NM_001178133.1
ENST00000372159	NM_022779.7
ENST00000301608	NM_007292.5
ENST00000305253	NM_003320.4
ENST00000421545	NM_001110822.1
ENST00000310532	NM_138620.1
ENST00000440254	NM_172078.2
ENST00000299506	NM_177972.2
ENST00000366899	NM_007207.4
ENST00000309950	NM_001017920.2
ENST00000378069	NM_000898.4
ENST00000400606	NM_014410.4
ENST00000263549	NM_022750.2
ENST00000399820	NM_025132.3
ENST00000393716	NM_003889.3
ENST00000466380	NM_033013.2
ENST00000537812	NM_001185039.1
ENST00000323825	NM_144729.2
ENST00000358707	NM_172081.2
ENST00000544095	NM_144728.2
ENST00000338387	NM_199167.1
ENST00000271636	NM_020770.2
ENST00000392027	NM_001632.3
ENST00000337940	NM_022002.2
ENST00000383791	NM_004844.4
ENST00000394894	NM_005733.2
ENST00000353625	NM_172083.2
ENST00000413259	NM_001166462.1
ENST00000378062	NM_000266.3
ENST00000323813	NM_001012716.2
ENST00000293973	NM_006181.2
ENST00000284770	NM_014476.5
ENST00000311234	NM_012141.2
ENST00000310754	NM_152402.2
ENST00000238892	NM_014171.4
ENST00000398119	NM_001039937.1
ENST00000347703	NM_145810.2
ENST00000230449	NM_018303.5
ENST00000408919	NM_001018009.3
ENST00000580625	NR_002715.1
ENST00000434505	NM_001015001.1
ENST00000248958	NM_022044.2
ENST00000306721	NM_031942.4
ENST00000284771	NM_001114107.4
ENST00000372146	NM_012204.2
ENST00000357769	NM_001286429.1
ENST00000261862	NM_024817.2
ENST00000216181	NM_002473.4
ENST00000285979	NM_000772.2
ENST00000347193	NM_172082.2
ENST00000346990	NM_172084.2
ENST00000290902	NM_012445.3
ENST00000339022	NM_001128925.1
ENST00000396271	NM_145698.3
ENST00000396271	NM_001271512.1
ENST00000473835	NM_001080415.1
ENST00000453096	NM_001142307.1
ENST00000567020	NM_020705.2
ENST00000343410	NM_024746.3
ENST00000293970	NM_001199107.1
ENST00000402538	NM_170672.2
ENST00000375905	NM_001042473.2
ENST00000420999	NM_025184.3
ENST00000418511	NM_001146683.1
ENST00000346424	NM_145813.2
ENST00000263635	NM_033394.2
ENST00000263635	NM_001145909.1
ENST00000403687	NM_001139488.1
ENST00000407417	NM_001145511.1
ENST00000304418	NM_001004731.1
ENST00000378292	NM_213674.1
ENST00000296499	NM_004784.2
ENST00000457475	NM_172080.2
ENST00000457475	NM_172079.2
ENST00000262288	NM_021626.2
ENST00000319908	NM_145812.2
ENST00000371189	NM_001145512.1
ENST00000592685	NM_001243121.1
ENST00000360958	NM_003289.3
ENST00000403491	NM_001134673.3
ENST00000403491	NM_005595.4
ENST00000352831	NM_001111307.1
ENST00000407811	NM_015376.2
ENST00000265295	NM_017785.4
ENST00000298545	NM_152572.2
ENST00000287295	NM_004208.3
ENST00000287295	NM_001130847.3
ENST00000431380	NM_001128325.2
ENST00000334919	NM_001025089.1
ENST00000525985	NM_031308.2
ENST00000262150	NM_021153.3
ENST00000293683	NM_001111308.1
ENST00000333383	NM_148896.3
ENST00000378045	NM_173794.3
ENST00000440263	NM_001130846.2
ENST00000440014	NM_001111309.1
ENST00000442263	NM_001039938.1
ENST00000540086	NM_001271028.1
ENST00000374726	NM_001881.3
ENST00000329251	NM_001404.4
ENST00000265963	NM_005316.3
ENST00000323274	NM_001071.2
ENST00000339042	NM_022076.3
ENST00000344979	NM_006202.2
ENST00000377603	NM_006466.2
ENST00000359273	NM_001257344.1
ENST00000359273	NM_001079866.1
ENST00000416967	NM_012473.3
ENST00000296777	NM_004291.3
ENST00000371321	NM_000769.1
ENST00000438528	NM_001135676.1
ENST00000330398	NM_001694.3
ENST00000330398	NM_001198569.1
ENST00000310045	NM_032160.2
ENST00000392109	NM_004328.4
ENST00000392109	NM_001257343.1
ENST00000505113	NM_001242412.1
ENST00000392110	NM_001257342.1
ENST00000356860	NM_000722.2
ENST00000417410	NM_001135675.1
ENST00000417410	NM_001135674.1
ENST00000414154	NM_138436.3
ENST00000221421	NM_000894.2
ENST00000316418	NM_020731.4
ENST00000350499	NM_018956.3
ENST00000382306	NM_001005785.2
ENST00000318066	NM_003348.3
ENST00000352241	NM_198159.2
ENST00000414000	NM_001286099.1
ENST00000382294	NM_001005786.2
ENST00000382424	NM_020363.3
ENST00000371180	NM_032027.2
ENST00000240079	NM_016053.2
ENST00000275169	NM_005284.3
ENST00000366890	NM_139352.2
ENST00000312600	NM_080832.2
ENST00000302424	NM_030912.2
ENST00000302516	NM_012426.4
ENST00000357383	NM_000737.3
ENST00000449977	NM_001102658.1
ENST00000298125	NM_052950.3
ENST00000354759	NM_183013.2
ENST00000394303	NM_000723.4
ENST00000373115	NM_004273.4
ENST00000335247	NM_001001665.3
ENST00000446921	NM_001281749.1
ENST00000345491	NM_181571.2
ENST00000345491	NM_001267562.1
ENST00000420428	NM_020180.3
ENST00000412753	NM_001025088.1
ENST00000412753	NM_001025087.1
ENST00000352967	NM_005681.3
ENST00000262520	NM_001142777.1
ENST00000359342	NM_033378.1
ENST00000472437	NM_001184967.1
ENST00000240727	NM_023926.4
ENST00000296694	NM_054023.4
ENST00000228438	NM_005127.2
ENST00000292055	NM_025164.3
ENST00000297679	NM_025193.3
ENST00000394310	NM_199248.2
ENST00000350027	NM_001201536.1
ENST00000601144	NM_001145543.1
ENST00000301407	NM_033377.1
ENST00000266383	NM_173593.3
ENST00000344140	NM_199247.2
ENST00000434315	NM_001281748.1
ENST00000381647	NM_175921.4
ENST00000353250	NM_001142778.1
ENST00000348787	NM_182770.2
ENST00000348787	NM_001267563.1
ENST00000421612	NM_001145544.1
ENST00000314557	NM_198178.2
ENST00000314557	NM_198158.2
ENST00000600404	NM_001145542.1
ENST00000361599	NM_182771.1
ENST00000361599	NM_182772.1
ENST00000361599	NM_001267564.1
ENST00000444610	NM_001270424.1
ENST00000301408	NM_033043.1
ENST00000245925	NM_012155.2
ENST00000397224	NM_001102371.1
ENST00000250448	NM_004496.3
ENST00000373109	NM_001244950.1
ENST00000394351	NM_000248.3
ENST00000463314	NM_001267567.1
ENST00000218981	NM_024705.2
ENST00000216187	NM_024955.5
ENST00000318315	NM_206966.2
ENST00000342105	NM_182769.2
ENST00000280056	NM_001031719.2
ENST00000306503	NM_014011.4
ENST00000536630	NM_001193269.1
ENST00000456354	NM_198137.1
ENST00000587152	NM_001193268.1
ENST00000256383	NM_004094.4
ENST00000317376	NM_014767.2
ENST00000487763	NM_182719.1
ENST00000473940	NM_182717.1
ENST00000394861	NM_144949.2
ENST00000394859	NM_152345.4
ENST00000215095	NM_052874.3
ENST00000412663	NM_001134434.1
ENST00000488328	NM_182718.1
ENST00000485511	NM_001270476.1
ENST00000485511	NM_006245.3
ENST00000598312	NM_024620.3
ENST00000356917	NM_182720.1
ENST00000488741	NM_182723.1
ENST00000328528	NM_006722.2
ENST00000242819	NM_031290.2
ENST00000395337	NM_032967.2
ENST00000291574	NM_003274.4
ENST00000535540	NM_001190765.1
ENST00000394355	NM_198177.2
ENST00000468236	NM_001267570.1
ENST00000412327	NM_148176.2
ENST00000412327	NM_148175.2
ENST00000412327	NM_014337.3
ENST00000361724	NM_014522.1
ENST00000394110	NM_180976.2
ENST00000344351	NM_182721.1
ENST00000490511	NM_182724.1
ENST00000392587	NM_001024936.1
ENST00000293971	NM_015944.3
ENST00000273317	NM_014240.2
ENST00000455827	NM_001130711.1
ENST00000373094	NM_032968.3
ENST00000260682	NM_000771.3
ENST00000392589	NM_003931.2
ENST00000333809	NM_183011.1
ENST00000439705	NM_183012.1
ENST00000392588	NM_001024934.1
ENST00000374728	NM_183060.2
ENST00000373097	NM_032969.3
ENST00000359451	NM_001024935.1
ENST00000368849	NM_020127.2
ENST00000413459	NM_001145815.1
ENST00000353548	NM_001278342.1
ENST00000361655	NM_001168363.1
ENST00000554455	NM_031314.2
ENST00000406881	NM_001168360.1
ENST00000331886	NM_001345.4
ENST00000373088	NM_001168362.1
ENST00000368848	NM_001126337.1
ENST00000504220	NM_001168361.1
ENST00000299608	NM_019022.3
ENST00000023064	NM_014270.4
ENST00000023064	NM_001243036.1
ENST00000023064	NM_001126335.1
ENST00000355697	NM_213649.1
ENST00000461010	NM_180977.2
ENST00000262051	NM_001174127.1
ENST00000262051	NM_001174126.1
ENST00000252992	NM_022778.3
ENST00000443649	NM_019887.5
ENST00000262052	NM_001174128.1
ENST00000262052	NM_000617.2
ENST00000451429	NM_001281517.1
ENST00000464942	NM_001278304.1
ENST00000237654	NM_006835.2
ENST00000298552	NM_001162426.1
ENST00000298552	NM_001162427.1
ENST00000298552	NM_000368.4
ENST00000289957	NM_000749.3
ENST00000295453	NM_031313.2
ENST00000567119	NM_001048212.3
ENST00000306985	NM_001085481.1
ENST00000368909	NM_007329.2
ENST00000553300	NM_004500.3
ENST00000368955	NM_017579.2
ENST00000541174	NM_001174129.1
ENST00000270792	NM_031286.3
ENST00000368956	NM_004406.2
ENST00000261206	NM_024560.2
ENST00000545993	NM_001174130.1
ENST00000335425	NM_001135109.2
ENST00000287598	NM_001211.5
ENST00000355690	NM_001207010.1
ENST00000267169	NM_138930.3
ENST00000276410	NM_004198.3
ENST00000304361	NM_138337.5
ENST00000304361	NM_201623.3
ENST00000534622	NM_001199279.1
ENST00000295463	NM_001631.3
ENST00000261318	NM_024738.1
ENST00000336735	NM_005065.5
ENST00000343202	NM_001206671.2
ENST00000343202	NM_024557.4
ENST00000394904	NM_001174125.1
ENST00000555824	NM_001244984.1
ENST00000254250	NM_018105.2
ENST00000394998	NM_001272096.1
ENST00000326804	NM_133502.2
ENST00000326804	NM_001278734.1
ENST00000345117	NM_199003.1
ENST00000345813	NM_016325.3
ENST00000345813	NM_001278735.1
ENST00000424679	NM_016324.3
ENST00000360761	NM_198382.2
ENST00000360761	NM_001256332.1
ENST00000313843	NM_001272095.1
ENST00000313843	NM_004604.4
ENST00000450530	NM_004188.4
ENST00000534944	NM_001135031.1
ENST00000425599	NM_001206672.2
ENST00000393800	NM_001164161.1
ENST00000393800	NM_001164163.1
ENST00000393800	NM_001164162.1
ENST00000305108	NM_016533.4
ENST00000320084	NM_001077442.1
ENST00000449098	NM_001077443.1
ENST00000216446	NM_016445.1
ENST00000310015	NM_001172712.1
ENST00000310015	NM_003111.4
ENST00000302190	NM_002998.3
ENST00000314888	NM_006289.3
ENST00000305768	NM_032816.3
ENST00000418194	NM_001017371.4
ENST00000285398	NM_000122.1
ENST00000198536	NM_013439.2
ENST00000453419	NM_178272.1
ENST00000233190	NM_005006.6
ENST00000394147	NM_201445.1
ENST00000394147	NM_201444.2
ENST00000394147	NM_201554.1
ENST00000352832	NM_198379.2
ENST00000352832	NM_198387.2
ENST00000352832	NM_001256334.1
ENST00000352832	NM_198388.2
ENST00000352832	NM_198376.2
ENST00000420699	NM_001164315.1
ENST00000423725	NM_001199983.1
ENST00000393801	NM_001164160.1
ENST00000335790	NM_002315.2
ENST00000394000	NM_178273.1
ENST00000428101	NM_001270428.1
ENST00000319104	NM_001160224.1
ENST00000339468	NM_013313.3
ENST00000313143	NM_004423.3
ENST00000265636	NM_018312.4
ENST00000440274	NM_001199981.1
ENST00000529710	NM_001164164.1
ENST00000357461	NM_182526.2
ENST00000432169	NM_001199982.1
ENST00000171111	NM_203500.1
ENST00000527424	NM_030954.3
ENST00000409105	NM_001171506.2
ENST00000300289	NM_005313.4
ENST00000308436	NM_022830.2
ENST00000538936	NM_001256435.1
ENST00000538936	NM_002861.3
ENST00000393623	NM_012289.3
ENST00000330753	NM_013231.4
ENST00000455934	NM_001199984.1
ENST00000526349	NM_001160225.1
ENST00000422447	NM_005566.3
ENST00000422447	NM_001135239.1
ENST00000314675	NM_001077262.1
ENST00000355851	NM_001243351.1
ENST00000566856	NM_016118.4
ENST00000409913	NM_001171509.2
ENST00000317479	NM_018663.1
ENST00000538721	NM_001184917.1
ENST00000538721	NM_001256434.1
ENST00000534961	NM_001160223.1
ENST00000316355	NM_004354.2
ENST00000333430	NM_030760.4
ENST00000439028	NM_001166215.1
ENST00000570391	NM_001282204.1
ENST00000319466	NM_139279.5
ENST00000319466	NM_001171508.2
ENST00000319466	NM_001171507.2
ENST00000285199	NM_001267576.1
ENST00000285199	NM_153210.4
ENST00000344922	NM_198551.2
ENST00000373079	NM_004538.5
ENST00000296812	NM_033484.2
ENST00000288098	NM_001172772.1
ENST00000576343	NM_001256433.1
ENST00000502264	NM_198383.2
ENST00000216190	NM_003753.3
ENST00000429149	NM_152456.2
ENST00000429149	NM_001172771.1
ENST00000409800	NM_001171510.2
ENST00000265849	NM_000535.5
ENST00000304546	NM_004826.2
ENST00000347617	NM_145903.2
ENST00000215832	NM_002745.4
ENST00000401473	NM_002131.3
ENST00000513964	NM_001256330.1
ENST00000513964	NM_001256361.1
ENST00000513964	NM_001256360.1
ENST00000281623	NM_012176.2
ENST00000311487	NM_145899.2
ENST00000398822	NM_138957.2
ENST00000510366	NM_001256331.1
ENST00000377967	NM_021140.2
ENST00000503485	NM_001256359.1
ENST00000503485	NM_001256329.1
ENST00000538690	NM_001171110.1
ENST00000355813	NM_173698.2
ENST00000355813	NM_001171109.1
ENST00000368843	NM_030918.5
ENST00000322139	NM_001171111.1
ENST00000395526	NM_019893.2
ENST00000507510	NM_198385.2
ENST00000396222	NM_001165415.1
ENST00000374221	NM_183008.2
ENST00000447654	NM_145901.2
ENST00000447654	NM_145902.2
ENST00000374116	NM_145905.2
ENST00000262039	NM_002647.2
ENST00000588258	NM_152266.3
ENST00000447815	NM_001143974.1
ENST00000353704	NM_006368.4
ENST00000395008	NM_032750.2
ENST00000403368	NM_015475.3
ENST00000507336	NM_198377.2
ENST00000513689	NM_001256326.1
ENST00000278823	NM_004739.3
ENST00000507609	NM_001256327.1
ENST00000300105	NM_006078.3
ENST00000397640	NM_001113324.2
ENST00000374217	NM_145345.2
ENST00000515165	NM_198384.2
ENST00000389061	NM_014016.3
ENST00000514181	NM_001256328.1
ENST00000515765	NM_198380.2
ENST00000514079	NM_001256325.1
ENST00000305997	NM_138799.2
ENST00000383790	NM_152396.2
ENST00000356056	NM_006901.3
ENST00000220763	NM_016134.3
ENST00000319359	NM_025165.2
ENST00000402312	NM_001161476.1
ENST00000407967	NM_032814.3
ENST00000251101	NM_017512.5
ENST00000227157	NM_001165416.1
ENST00000335290	NM_024515.4
ENST00000342085	NM_002613.4
ENST00000242839	NM_000053.3
ENST00000398000	NM_176819.3
ENST00000441549	NM_001261816.1
ENST00000309469	NM_032885.5
ENST00000309469	NM_001281504.1
ENST00000340116	NM_202758.3
ENST00000315204	NM_030906.2
ENST00000338779	NM_138383.2
ENST00000398027	NM_017984.4
ENST00000505165	NM_001256333.1
ENST00000392549	NM_001109903.1
ENST00000377934	NM_024689.2
ENST00000335459	NM_001080824.2
ENST00000398454	NM_001127699.1
ENST00000268673	NM_031268.5
ENST00000515411	NM_001256324.1
ENST00000429973	NM_198386.2
ENST00000429973	NM_198378.2
ENST00000400366	NM_001243182.1
ENST00000359106	NM_018896.4
ENST00000344297	NM_001005918.2
ENST00000340020	NM_022831.2
ENST00000341426	NM_023018.4
ENST00000341991	NM_001198993.1
ENST00000444761	NM_001171511.2
ENST00000298527	NM_016509.3
ENST00000348658	NM_001099431.1
ENST00000371158	NM_176877.2
ENST00000378625	NM_001198994.1
ENST00000360951	NM_001258008.1
ENST00000340630	NM_006860.4
ENST00000372097	NM_012087.3
ENST00000409520	NM_001277053.1
ENST00000396842	NM_033083.6
ENST00000359874	NM_001127698.1
ENST00000540430	NM_001165414.1
ENST00000283122	NM_004365.2
ENST00000354983	NM_198396.2
ENST00000527958	NM_002572.3
ENST00000372108	NM_001122823.1
ENST00000593161	NM_001242348.1
ENST00000256216	NM_000414.3
ENST00000296755	NM_005909.3
ENST00000383578	NM_001126123.3
ENST00000529887	NM_001184747.1
ENST00000448456	NM_033183.2
ENST00000521508	NM_001004127.2
ENST00000344302	NM_001129898.1
ENST00000344302	NM_017776.2
ENST00000530272	NM_001184746.1
ENST00000286758	NM_006419.2
ENST00000342444	NM_001198799.2
ENST00000256084	NM_006846.3
ENST00000521776	NM_021645.5
ENST00000317168	NM_001198800.2
ENST00000419197	NM_001184748.1
ENST00000342348	NM_001198995.1
ENST00000433985	NM_001177701.2
ENST00000300849	NM_024706.4
ENST00000337227	NM_006606.2
ENST00000515320	NM_001199292.1
ENST00000539836	NM_001172669.1
ENST00000257572	NM_003806.2
ENST00000498273	NM_019079.4
ENST00000498273	NM_001164835.1
ENST00000360017	NM_001129899.1
ENST00000360017	NM_001129900.1
ENST00000455577	NM_001276718.1
ENST00000223029	NM_006303.3
ENST00000301738	NM_018992.3
ENST00000549982	NM_172177.3
ENST00000549982	NM_014050.3
ENST00000360242	NM_024781.2
ENST00000371270	NM_000770.3
ENST00000371270	NM_001198855.1
ENST00000371270	NM_001198853.1
ENST00000377280	NM_033142.1
ENST00000260404	NM_020168.5
ENST00000264235	NM_001146156.1
ENST00000264235	NM_002093.3
ENST00000535577	NM_001172670.1
ENST00000538906	NM_001172668.1
ENST00000260746	NM_004311.3
ENST00000345136	NM_201384.1
ENST00000319445	NM_001093729.1
ENST00000269829	NM_014480.2
ENST00000357649	NM_201383.1
ENST00000354589	NM_201382.2
ENST00000216200	NM_002854.2
ENST00000398774	NM_201381.1
ENST00000322810	NM_201380.2
ENST00000354958	NM_201379.1
ENST00000394919	NM_001198798.2
ENST00000356346	NM_201378.2
ENST00000542403	NM_001276717.1
ENST00000535898	NM_001198854.1
ENST00000436759	NM_000445.3
ENST00000523374	NM_001039891.2
ENST00000523374	NM_001146291.1
ENST00000523374	NM_001190417.1
ENST00000301411	NM_006179.4
ENST00000300850	NM_014699.3
ENST00000441369	NM_001128628.2
ENST00000453867	NM_001128629.2
ENST00000329153	NM_020715.2
ENST00000355568	NM_199289.1
ENST00000590918	NM_000164.2
ENST00000221444	NM_031886.2
ENST00000340934	NM_144695.2
ENST00000302641	NM_031948.3
ENST00000263212	NM_014634.3
ENST00000284776	NM_021069.4
ENST00000540200	NM_015584.3
ENST00000291576	NM_005049.2
ENST00000382713	NM_152721.5
ENST00000276055	NM_019886.2
ENST00000378103	NM_020944.2
ENST00000337714	NM_003488.3
ENST00000326695	NM_002930.3
ENST00000589109	NM_001272077.1
ENST00000571629	NM_001242902.1
ENST00000317555	NM_138575.3
ENST00000504811	NM_001199291.1
ENST00000378609	NM_002074.3
ENST00000378609	NM_001282539.1
ENST00000251074	NM_024057.2
ENST00000498926	NM_001170543.1
ENST00000498926	NM_001170544.1
ENST00000230882	NM_001242406.2
ENST00000230882	NM_000163.4
ENST00000230882	NM_001242399.2
ENST00000230882	NM_001242401.3
ENST00000230882	NM_001242405.2
ENST00000230882	NM_001242404.2
ENST00000230882	NM_001242400.2
ENST00000230882	NM_001242403.2
ENST00000230882	NM_001242402.2
ENST00000254260	NM_033103.4
ENST00000437304	NM_001145673.1
ENST00000373061	NM_006729.4
ENST00000408966	NM_138464.2
